"","date","datatype","station","value","fl_m","fl_q","fl_so","fl_t"
"39","2016-01-05T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"40","2016-01-05T00:00:00","TMIN","GHCND:USW00014836",-132,"","","W","2400"
"41","2016-01-05T00:00:00","WDF2","GHCND:USW00014836",200,"","","W",""
"42","2016-01-05T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"43","2016-01-06T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"44","2016-01-06T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"45","2016-01-06T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"46","2016-01-06T00:00:00","TAVG","GHCND:USW00014836",-39,"H","","S",""
"47","2016-01-06T00:00:00","TMAX","GHCND:USW00014836",22,"","","W","2400"
"48","2016-01-06T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"49","2016-01-06T00:00:00","WDF2","GHCND:USW00014836",210,"","","W",""
"50","2016-01-06T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"51","2016-01-07T00:00:00","AWND","GHCND:USW00014836",22,"","","W",""
"52","2016-01-07T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"53","2016-01-07T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"54","2016-01-07T00:00:00","TAVG","GHCND:USW00014836",7,"H","","S",""
"55","2016-01-07T00:00:00","TMAX","GHCND:USW00014836",56,"","","W","2400"
"56","2016-01-07T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"57","2016-01-07T00:00:00","WDF2","GHCND:USW00014836",150,"","","W",""
"58","2016-01-07T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"59","2016-01-08T00:00:00","AWND","GHCND:USW00014836",30,"","","W",""
"60","2016-01-08T00:00:00","PRCP","GHCND:USW00014836",38,"","","W","2400"
"61","2016-01-08T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"62","2016-01-08T00:00:00","TAVG","GHCND:USW00014836",16,"H","","S",""
"63","2016-01-08T00:00:00","TMAX","GHCND:USW00014836",39,"","","W","2400"
"64","2016-01-08T00:00:00","TMIN","GHCND:USW00014836",-10,"","","W","2400"
"65","2016-01-08T00:00:00","WDF2","GHCND:USW00014836",160,"","","W",""
"66","2016-01-08T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"67","2016-01-08T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"68","2016-01-09T00:00:00","AWND","GHCND:USW00014836",33,"","","W",""
"69","2016-01-09T00:00:00","PRCP","GHCND:USW00014836",135,"","","W","2400"
"70","2016-01-09T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"71","2016-01-09T00:00:00","TAVG","GHCND:USW00014836",47,"H","","S",""
"72","2016-01-09T00:00:00","TMAX","GHCND:USW00014836",56,"","","W","2400"
"73","2016-01-09T00:00:00","TMIN","GHCND:USW00014836",33,"","","W","2400"
"74","2016-01-09T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"75","2016-01-09T00:00:00","WSF2","GHCND:USW00014836",58,"","","W",""
"76","2016-01-09T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"77","2016-01-10T00:00:00","AWND","GHCND:USW00014836",80,"","","W",""
"78","2016-01-10T00:00:00","PRCP","GHCND:USW00014836",46,"","","W","2400"
"79","2016-01-10T00:00:00","SNOW","GHCND:USW00014836",25,"","","W",""
"80","2016-01-10T00:00:00","TAVG","GHCND:USW00014836",-11,"H","","S",""
"81","2016-01-10T00:00:00","TMAX","GHCND:USW00014836",33,"","","W","2400"
"82","2016-01-10T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"83","2016-01-10T00:00:00","WDF2","GHCND:USW00014836",320,"","","W",""
"84","2016-01-10T00:00:00","WSF2","GHCND:USW00014836",139,"","","W",""
"85","2016-01-10T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"86","2016-01-10T00:00:00","WT09","GHCND:USW00014836",1,"","","W",""
"87","2016-01-11T00:00:00","AWND","GHCND:USW00014836",55,"","","W",""
"88","2016-01-11T00:00:00","PRCP","GHCND:USW00014836",20,"","","W","2400"
"89","2016-01-11T00:00:00","SNOW","GHCND:USW00014836",43,"","","W",""
"90","2016-01-11T00:00:00","TAVG","GHCND:USW00014836",-101,"H","","S",""
"91","2016-01-11T00:00:00","TMAX","GHCND:USW00014836",-88,"","","W","2400"
"92","2016-01-11T00:00:00","TMIN","GHCND:USW00014836",-121,"","","W","2400"
"93","2016-01-11T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"94","2016-01-11T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"95","2016-01-11T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"96","2016-01-11T00:00:00","WT09","GHCND:USW00014836",1,"","","W",""
"97","2016-01-12T00:00:00","AWND","GHCND:USW00014836",81,"","","W",""
"98","2016-01-12T00:00:00","PRCP","GHCND:USW00014836",20,"","","W","2400"
"99","2016-01-12T00:00:00","SNOW","GHCND:USW00014836",41,"","","W",""
"100","2016-01-12T00:00:00","TAVG","GHCND:USW00014836",-83,"H","","S",""
"101","2016-01-12T00:00:00","TMAX","GHCND:USW00014836",-49,"","","W","2400"
"102","2016-01-12T00:00:00","TMIN","GHCND:USW00014836",-105,"","","W","2400"
"103","2016-01-12T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"104","2016-01-12T00:00:00","WSF2","GHCND:USW00014836",125,"","","W",""
"105","2016-01-12T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"106","2016-01-12T00:00:00","WT09","GHCND:USW00014836",1,"","","W",""
"107","2016-01-13T00:00:00","AWND","GHCND:USW00014836",59,"","","W",""
"108","2016-01-13T00:00:00","PRCP","GHCND:USW00014836",8,"","","W","2400"
"109","2016-01-13T00:00:00","SNOW","GHCND:USW00014836",13,"","","W",""
"110","2016-01-13T00:00:00","TAVG","GHCND:USW00014836",-101,"H","","S",""
"111","2016-01-13T00:00:00","TMAX","GHCND:USW00014836",-77,"","","W","2400"
"112","2016-01-13T00:00:00","TMIN","GHCND:USW00014836",-110,"","","W","2400"
"113","2016-01-13T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"114","2016-01-13T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"115","2016-01-13T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"116","2016-01-14T00:00:00","AWND","GHCND:USW00014836",25,"","","W",""
"117","2016-01-14T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"118","2016-01-14T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"119","2016-01-14T00:00:00","TAVG","GHCND:USW00014836",-48,"H","","S",""
"120","2016-01-14T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"121","2016-01-14T00:00:00","TMIN","GHCND:USW00014836",-77,"","","W","2400"
"122","2016-01-14T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"123","2016-01-14T00:00:00","WSF2","GHCND:USW00014836",76,"","","W",""
"124","2016-01-14T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"125","2016-01-15T00:00:00","AWND","GHCND:USW00014836",46,"","","W",""
"126","2016-01-15T00:00:00","PRCP","GHCND:USW00014836",13,"","","W","2400"
"127","2016-01-15T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"128","2016-01-15T00:00:00","TAVG","GHCND:USW00014836",14,"H","","S",""
"129","2016-01-15T00:00:00","TMAX","GHCND:USW00014836",56,"","","W","2400"
"130","2016-01-15T00:00:00","TMIN","GHCND:USW00014836",-55,"","","W","2400"
"131","2016-01-15T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"132","2016-01-15T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"133","2016-01-15T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"134","2016-01-16T00:00:00","AWND","GHCND:USW00014836",62,"","","W",""
"135","2016-01-16T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"136","2016-01-16T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"137","2016-01-16T00:00:00","TAVG","GHCND:USW00014836",-8,"H","","S",""
"138","2016-01-16T00:00:00","TMAX","GHCND:USW00014836",6,"","","W","2400"
"139","2016-01-16T00:00:00","TMIN","GHCND:USW00014836",-32,"","","W","2400"
"140","2016-01-16T00:00:00","WDF2","GHCND:USW00014836",300,"","","W",""
"141","2016-01-16T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"142","2016-01-17T00:00:00","AWND","GHCND:USW00014836",69,"","","W",""
"143","2016-01-17T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"144","2016-01-17T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"145","2016-01-17T00:00:00","TAVG","GHCND:USW00014836",-81,"H","","S",""
"146","2016-01-17T00:00:00","TMAX","GHCND:USW00014836",-32,"","","W","2400"
"147","2016-01-17T00:00:00","TMIN","GHCND:USW00014836",-127,"","","W","2400"
"148","2016-01-17T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"149","2016-01-17T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"150","2016-01-17T00:00:00","WT09","GHCND:USW00014836",1,"","","W",""
"151","2016-01-18T00:00:00","AWND","GHCND:USW00014836",59,"","","W",""
"152","2016-01-18T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"153","2016-01-18T00:00:00","SNOW","GHCND:USW00014836",5,"","","W",""
"154","2016-01-18T00:00:00","TAVG","GHCND:USW00014836",-117,"H","","S",""
"155","2016-01-18T00:00:00","TMAX","GHCND:USW00014836",-93,"","","W","2400"
"156","2016-01-18T00:00:00","TMIN","GHCND:USW00014836",-138,"","","W","2400"
"157","2016-01-18T00:00:00","WDF2","GHCND:USW00014836",290,"","","W",""
"158","2016-01-18T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"159","2016-01-18T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"160","2016-01-19T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"161","2016-01-19T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"162","2016-01-19T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"163","2016-01-19T00:00:00","TAVG","GHCND:USW00014836",-106,"H","","S",""
"164","2016-01-19T00:00:00","TMAX","GHCND:USW00014836",-60,"","","W","2400"
"165","2016-01-19T00:00:00","TMIN","GHCND:USW00014836",-149,"","","W","2400"
"166","2016-01-19T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"167","2016-01-19T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"168","2016-01-19T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"169","2016-01-20T00:00:00","AWND","GHCND:USW00014836",20,"","","W",""
"170","2016-01-20T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"171","2016-01-20T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"172","2016-01-20T00:00:00","TAVG","GHCND:USW00014836",-91,"H","","S",""
"173","2016-01-20T00:00:00","TMAX","GHCND:USW00014836",-55,"","","W","2400"
"174","2016-01-20T00:00:00","TMIN","GHCND:USW00014836",-110,"","","W","2400"
"175","2016-01-20T00:00:00","WDF2","GHCND:USW00014836",280,"","","W",""
"176","2016-01-20T00:00:00","WSF2","GHCND:USW00014836",36,"","","W",""
"177","2016-01-20T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"178","2016-01-21T00:00:00","AWND","GHCND:USW00014836",25,"","","W",""
"179","2016-01-21T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"180","2016-01-21T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"181","2016-01-21T00:00:00","TAVG","GHCND:USW00014836",-71,"H","","S",""
"182","2016-01-21T00:00:00","TMAX","GHCND:USW00014836",-32,"","","W","2400"
"183","2016-01-21T00:00:00","TMIN","GHCND:USW00014836",-110,"","","W","2400"
"184","2016-01-21T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"185","2016-01-21T00:00:00","WSF2","GHCND:USW00014836",58,"","","W",""
"186","2016-01-21T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"187","2016-01-22T00:00:00","AWND","GHCND:USW00014836",28,"","","W",""
"188","2016-01-22T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"189","2016-01-22T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"190","2016-01-22T00:00:00","TAVG","GHCND:USW00014836",-42,"H","","S",""
"191","2016-01-22T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"192","2016-01-22T00:00:00","TMIN","GHCND:USW00014836",-77,"","","W","2400"
"193","2016-01-22T00:00:00","WDF2","GHCND:USW00014836",50,"","","W",""
"194","2016-01-22T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"195","2016-01-22T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"196","2016-01-23T00:00:00","AWND","GHCND:USW00014836",28,"","","W",""
"197","2016-01-23T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"198","2016-01-23T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"199","2016-01-23T00:00:00","TAVG","GHCND:USW00014836",-51,"H","","S",""
"200","2016-01-23T00:00:00","TMAX","GHCND:USW00014836",-32,"","","W","2400"
"201","2016-01-23T00:00:00","TMIN","GHCND:USW00014836",-82,"","","W","2400"
"202","2016-01-23T00:00:00","WDF2","GHCND:USW00014836",40,"","","W",""
"203","2016-01-23T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"204","2016-01-23T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"205","2016-01-24T00:00:00","AWND","GHCND:USW00014836",37,"","","W",""
"206","2016-01-24T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"207","2016-01-24T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"208","2016-01-24T00:00:00","TAVG","GHCND:USW00014836",-48,"H","","S",""
"209","2016-01-24T00:00:00","TMAX","GHCND:USW00014836",0,"","","W","2400"
"210","2016-01-24T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"211","2016-01-24T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"212","2016-01-24T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"213","2016-01-24T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"214","2016-01-25T00:00:00","AWND","GHCND:USW00014836",48,"","","W",""
"215","2016-01-25T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"216","2016-01-25T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"217","2016-01-25T00:00:00","TAVG","GHCND:USW00014836",-3,"H","","S",""
"218","2016-01-25T00:00:00","TMAX","GHCND:USW00014836",44,"","","W","2400"
"219","2016-01-25T00:00:00","TMIN","GHCND:USW00014836",-32,"","","W","2400"
"220","2016-01-25T00:00:00","WDF2","GHCND:USW00014836",190,"","","W",""
"221","2016-01-25T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"222","2016-01-25T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"223","2016-01-26T00:00:00","AWND","GHCND:USW00014836",81,"","","W",""
"224","2016-01-26T00:00:00","PRCP","GHCND:USW00014836",25,"","","W","2400"
"225","2016-01-26T00:00:00","SNOW","GHCND:USW00014836",36,"","","W",""
"226","2016-01-26T00:00:00","TAVG","GHCND:USW00014836",24,"H","","S",""
"227","2016-01-26T00:00:00","TMAX","GHCND:USW00014836",61,"","","W","2400"
"228","2016-01-26T00:00:00","TMIN","GHCND:USW00014836",-16,"","","W","2400"
"229","2016-01-26T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"230","2016-01-26T00:00:00","WSF2","GHCND:USW00014836",134,"","","W",""
"231","2016-01-26T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"232","2016-01-27T00:00:00","AWND","GHCND:USW00014836",60,"","","W",""
"233","2016-01-27T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"234","2016-01-27T00:00:00","SNOW","GHCND:USW00014836",5,"","","W",""
"235","2016-01-27T00:00:00","TAVG","GHCND:USW00014836",-19,"H","","S",""
"236","2016-01-27T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"237","2016-01-27T00:00:00","TMIN","GHCND:USW00014836",-43,"","","W","2400"
"238","2016-01-27T00:00:00","WDF2","GHCND:USW00014836",180,"","","W",""
"239","2016-01-27T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"240","2016-01-27T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"241","2016-01-28T00:00:00","AWND","GHCND:USW00014836",63,"","","W",""
"242","2016-01-28T00:00:00","PRCP","GHCND:USW00014836",10,"","","W","2400"
"243","2016-01-28T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"244","2016-01-28T00:00:00","TAVG","GHCND:USW00014836",-12,"H","","S",""
"245","2016-01-28T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"246","2016-01-28T00:00:00","TMIN","GHCND:USW00014836",-32,"","","W","2400"
"247","2016-01-28T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"248","2016-01-28T00:00:00","WSF2","GHCND:USW00014836",103,"","","W",""
"249","2016-01-28T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"250","2016-01-29T00:00:00","AWND","GHCND:USW00014836",48,"","","W",""
"251","2016-01-29T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"252","2016-01-29T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"253","2016-01-29T00:00:00","TAVG","GHCND:USW00014836",-37,"H","","S",""
"254","2016-01-29T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"255","2016-01-29T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"256","2016-01-29T00:00:00","WDF2","GHCND:USW00014836",310,"","","W",""
"257","2016-01-29T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"258","2016-01-30T00:00:00","AWND","GHCND:USW00014836",48,"","","W",""
"259","2016-01-30T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"260","2016-01-30T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"261","2016-01-30T00:00:00","TAVG","GHCND:USW00014836",16,"H","","S",""
"262","2016-01-30T00:00:00","TMAX","GHCND:USW00014836",83,"","","W","2400"
"263","2016-01-30T00:00:00","TMIN","GHCND:USW00014836",-16,"","","W","2400"
"264","2016-01-30T00:00:00","WDF2","GHCND:USW00014836",200,"","","W",""
"265","2016-01-30T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"266","2016-01-31T00:00:00","AWND","GHCND:USW00014836",45,"","","W",""
"267","2016-01-31T00:00:00","PRCP","GHCND:USW00014836",30,"","","W","2400"
"268","2016-01-31T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"269","2016-01-31T00:00:00","TAVG","GHCND:USW00014836",57,"H","","S",""
"270","2016-01-31T00:00:00","TMAX","GHCND:USW00014836",94,"","","W","2400"
"271","2016-01-31T00:00:00","TMIN","GHCND:USW00014836",33,"","","W","2400"
"272","2016-01-31T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"273","2016-01-31T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"274","2016-01-31T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
