"","date","datatype","station","value","fl_m","fl_q","fl_so","fl_t"
"85","2020-01-10T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"86","2020-01-10T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"87","2020-01-11T00:00:00","AWND","GHCND:USW00014836",70,"","","W",""
"88","2020-01-11T00:00:00","PRCP","GHCND:USW00014836",605,"","","W","2400"
"89","2020-01-11T00:00:00","SNOW","GHCND:USW00014836",5,"","","W",""
"90","2020-01-11T00:00:00","TAVG","GHCND:USW00014836",45,"H","","S",""
"91","2020-01-11T00:00:00","TMAX","GHCND:USW00014836",106,"","","W","2400"
"92","2020-01-11T00:00:00","TMIN","GHCND:USW00014836",-43,"","","W","2400"
"93","2020-01-11T00:00:00","WDF2","GHCND:USW00014836",30,"","","W",""
"94","2020-01-11T00:00:00","WSF2","GHCND:USW00014836",125,"","","W",""
"95","2020-01-11T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"96","2020-01-12T00:00:00","AWND","GHCND:USW00014836",22,"","","W",""
"97","2020-01-12T00:00:00","PRCP","GHCND:USW00014836",10,"","","W","2400"
"98","2020-01-12T00:00:00","SNOW","GHCND:USW00014836",8,"","","W",""
"99","2020-01-12T00:00:00","TAVG","GHCND:USW00014836",-42,"H","","S",""
"100","2020-01-12T00:00:00","TMAX","GHCND:USW00014836",-27,"","","W","2400"
"101","2020-01-12T00:00:00","TMIN","GHCND:USW00014836",-71,"","","W","2400"
"102","2020-01-12T00:00:00","WDF2","GHCND:USW00014836",350,"","","W",""
"103","2020-01-12T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"104","2020-01-12T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"105","2020-01-13T00:00:00","AWND","GHCND:USW00014836",32,"","","W",""
"106","2020-01-13T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"107","2020-01-13T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"108","2020-01-13T00:00:00","TAVG","GHCND:USW00014836",-14,"H","","S",""
"109","2020-01-13T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"110","2020-01-13T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"111","2020-01-13T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"112","2020-01-13T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"113","2020-01-13T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"114","2020-01-14T00:00:00","AWND","GHCND:USW00014836",50,"","","W",""
"115","2020-01-14T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"116","2020-01-14T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"117","2020-01-14T00:00:00","TAVG","GHCND:USW00014836",9,"H","","S",""
"118","2020-01-14T00:00:00","TMAX","GHCND:USW00014836",28,"","","W","2400"
"119","2020-01-14T00:00:00","TMIN","GHCND:USW00014836",0,"","","W","2400"
"120","2020-01-14T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"121","2020-01-14T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"122","2020-01-14T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"123","2020-01-15T00:00:00","AWND","GHCND:USW00014836",26,"","","W",""
"124","2020-01-15T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"125","2020-01-15T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"126","2020-01-15T00:00:00","TAVG","GHCND:USW00014836",7,"H","","S",""
"127","2020-01-15T00:00:00","TMAX","GHCND:USW00014836",28,"","","W","2400"
"128","2020-01-15T00:00:00","TMIN","GHCND:USW00014836",-38,"","","W","2400"
"129","2020-01-15T00:00:00","WDF2","GHCND:USW00014836",290,"","","W",""
"130","2020-01-15T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"131","2020-01-15T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"132","2020-01-16T00:00:00","AWND","GHCND:USW00014836",60,"","","W",""
"133","2020-01-16T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"134","2020-01-16T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"135","2020-01-16T00:00:00","TAVG","GHCND:USW00014836",-17,"H","","S",""
"136","2020-01-16T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"137","2020-01-16T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"138","2020-01-16T00:00:00","WDF2","GHCND:USW00014836",280,"","","W",""
"139","2020-01-16T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"140","2020-01-16T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"141","2020-01-17T00:00:00","AWND","GHCND:USW00014836",42,"","","W",""
"142","2020-01-17T00:00:00","PRCP","GHCND:USW00014836",38,"","","W","2400"
"143","2020-01-17T00:00:00","SNOW","GHCND:USW00014836",38,"","","W",""
"144","2020-01-17T00:00:00","TAVG","GHCND:USW00014836",-58,"H","","S",""
"145","2020-01-17T00:00:00","TMAX","GHCND:USW00014836",-32,"","","W","2400"
"146","2020-01-17T00:00:00","TMIN","GHCND:USW00014836",-82,"","","W","2400"
"147","2020-01-17T00:00:00","WDF2","GHCND:USW00014836",120,"","","W",""
"148","2020-01-17T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"149","2020-01-17T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"150","2020-01-18T00:00:00","AWND","GHCND:USW00014836",85,"","","W",""
"151","2020-01-18T00:00:00","PRCP","GHCND:USW00014836",157,"","","W","2400"
"152","2020-01-18T00:00:00","SNOW","GHCND:USW00014836",173,"","","W",""
"153","2020-01-18T00:00:00","TAVG","GHCND:USW00014836",-19,"H","","S",""
"154","2020-01-18T00:00:00","TMAX","GHCND:USW00014836",28,"","","W","2400"
"155","2020-01-18T00:00:00","TMIN","GHCND:USW00014836",-55,"","","W","2400"
"156","2020-01-18T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"157","2020-01-18T00:00:00","WSF2","GHCND:USW00014836",157,"","","W",""
"158","2020-01-18T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"159","2020-01-19T00:00:00","AWND","GHCND:USW00014836",59,"","","W",""
"160","2020-01-19T00:00:00","PRCP","GHCND:USW00014836",20,"","","W","2400"
"161","2020-01-19T00:00:00","SNOW","GHCND:USW00014836",58,"","","W",""
"162","2020-01-19T00:00:00","TAVG","GHCND:USW00014836",-60,"H","","S",""
"163","2020-01-19T00:00:00","TMAX","GHCND:USW00014836",-49,"","","W","2400"
"164","2020-01-19T00:00:00","TMIN","GHCND:USW00014836",-138,"","","W","2400"
"165","2020-01-19T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"166","2020-01-19T00:00:00","WSF2","GHCND:USW00014836",134,"","","W",""
"167","2020-01-19T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"168","2020-01-20T00:00:00","AWND","GHCND:USW00014836",21,"","","W",""
"169","2020-01-20T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"170","2020-01-20T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"171","2020-01-20T00:00:00","TAVG","GHCND:USW00014836",-97,"H","","S",""
"172","2020-01-20T00:00:00","TMAX","GHCND:USW00014836",-43,"","","W","2400"
"173","2020-01-20T00:00:00","TMIN","GHCND:USW00014836",-143,"","","W","2400"
"174","2020-01-20T00:00:00","WDF2","GHCND:USW00014836",300,"","","W",""
"175","2020-01-20T00:00:00","WSF2","GHCND:USW00014836",45,"","","W",""
"176","2020-01-21T00:00:00","AWND","GHCND:USW00014836",36,"","","W",""
"177","2020-01-21T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"178","2020-01-21T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"179","2020-01-21T00:00:00","TAVG","GHCND:USW00014836",-59,"H","","S",""
"180","2020-01-21T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"181","2020-01-21T00:00:00","TMIN","GHCND:USW00014836",-99,"","","W","2400"
"182","2020-01-21T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"183","2020-01-21T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"184","2020-01-22T00:00:00","AWND","GHCND:USW00014836",51,"","","W",""
"185","2020-01-22T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"186","2020-01-22T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"187","2020-01-22T00:00:00","TAVG","GHCND:USW00014836",-46,"H","","S",""
"188","2020-01-22T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"189","2020-01-22T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"190","2020-01-22T00:00:00","WDF2","GHCND:USW00014836",210,"","","W",""
"191","2020-01-22T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"192","2020-01-23T00:00:00","AWND","GHCND:USW00014836",31,"","","W",""
"193","2020-01-23T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"194","2020-01-23T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"195","2020-01-23T00:00:00","TAVG","GHCND:USW00014836",-6,"H","","S",""
"196","2020-01-23T00:00:00","TMAX","GHCND:USW00014836",22,"","","W","2400"
"197","2020-01-23T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"198","2020-01-23T00:00:00","WDF2","GHCND:USW00014836",110,"","","W",""
"199","2020-01-23T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"200","2020-01-23T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"201","2020-01-24T00:00:00","AWND","GHCND:USW00014836",39,"","","W",""
"202","2020-01-24T00:00:00","PRCP","GHCND:USW00014836",119,"","","W","2400"
"203","2020-01-24T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"204","2020-01-24T00:00:00","TAVG","GHCND:USW00014836",13,"H","","S",""
"205","2020-01-24T00:00:00","TMAX","GHCND:USW00014836",22,"","","W","2400"
"206","2020-01-24T00:00:00","TMIN","GHCND:USW00014836",6,"","","W","2400"
"207","2020-01-24T00:00:00","WDF2","GHCND:USW00014836",110,"","","W",""
"208","2020-01-24T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"209","2020-01-24T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"210","2020-01-25T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"211","2020-01-25T00:00:00","PRCP","GHCND:USW00014836",13,"","","W","2400"
"212","2020-01-25T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"213","2020-01-25T00:00:00","TAVG","GHCND:USW00014836",14,"H","","S",""
"214","2020-01-25T00:00:00","TMAX","GHCND:USW00014836",17,"","","W","2400"
"215","2020-01-25T00:00:00","TMIN","GHCND:USW00014836",0,"","","W","2400"
"216","2020-01-25T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"217","2020-01-25T00:00:00","WSF2","GHCND:USW00014836",58,"","","W",""
"218","2020-01-25T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"219","2020-01-26T00:00:00","AWND","GHCND:USW00014836",51,"","","W",""
"220","2020-01-26T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"221","2020-01-26T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"222","2020-01-26T00:00:00","TAVG","GHCND:USW00014836",9,"H","","S",""
"223","2020-01-26T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"224","2020-01-26T00:00:00","TMIN","GHCND:USW00014836",6,"","","W","2400"
"225","2020-01-26T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"226","2020-01-26T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"227","2020-01-26T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"228","2020-01-27T00:00:00","AWND","GHCND:USW00014836",33,"","","W",""
"229","2020-01-27T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"230","2020-01-27T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"231","2020-01-27T00:00:00","TAVG","GHCND:USW00014836",5,"H","","S",""
"232","2020-01-27T00:00:00","TMAX","GHCND:USW00014836",17,"","","W","2400"
"233","2020-01-27T00:00:00","TMIN","GHCND:USW00014836",-10,"","","W","2400"
"234","2020-01-27T00:00:00","WDF2","GHCND:USW00014836",300,"","","W",""
"235","2020-01-27T00:00:00","WSF2","GHCND:USW00014836",45,"","","W",""
"236","2020-01-27T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"237","2020-01-28T00:00:00","AWND","GHCND:USW00014836",22,"","","W",""
"238","2020-01-28T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"239","2020-01-28T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"240","2020-01-28T00:00:00","TAVG","GHCND:USW00014836",-1,"H","","S",""
"241","2020-01-28T00:00:00","TMAX","GHCND:USW00014836",6,"","","W","2400"
"242","2020-01-28T00:00:00","TMIN","GHCND:USW00014836",-10,"","","W","2400"
"243","2020-01-28T00:00:00","WDF2","GHCND:USW00014836",290,"","","W",""
"244","2020-01-28T00:00:00","WSF2","GHCND:USW00014836",45,"","","W",""
"245","2020-01-28T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"246","2020-01-29T00:00:00","AWND","GHCND:USW00014836",23,"","","W",""
"247","2020-01-29T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"248","2020-01-29T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"249","2020-01-29T00:00:00","TAVG","GHCND:USW00014836",-13,"H","","S",""
"250","2020-01-29T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"251","2020-01-29T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"252","2020-01-29T00:00:00","WDF2","GHCND:USW00014836",60,"","","W",""
"253","2020-01-29T00:00:00","WSF2","GHCND:USW00014836",45,"","","W",""
"254","2020-01-30T00:00:00","AWND","GHCND:USW00014836",13,"","","W",""
"255","2020-01-30T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"256","2020-01-30T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"257","2020-01-30T00:00:00","TAVG","GHCND:USW00014836",-14,"H","","S",""
"258","2020-01-30T00:00:00","TMAX","GHCND:USW00014836",0,"","","W","2400"
"259","2020-01-30T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"260","2020-01-30T00:00:00","WDF2","GHCND:USW00014836",190,"","","W",""
"261","2020-01-30T00:00:00","WSF2","GHCND:USW00014836",31,"","","W",""
"262","2020-01-31T00:00:00","AWND","GHCND:USW00014836",24,"","","W",""
"263","2020-01-31T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"264","2020-01-31T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"265","2020-01-31T00:00:00","TAVG","GHCND:USW00014836",-8,"H","","S",""
"266","2020-01-31T00:00:00","TMAX","GHCND:USW00014836",17,"","","W","2400"
"267","2020-01-31T00:00:00","TMIN","GHCND:USW00014836",-16,"","","W","2400"
"268","2020-01-31T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"269","2020-01-31T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
