"","date","datatype","station","value","fl_m","fl_q","fl_so","fl_t"
"25","2017-01-03T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"26","2017-01-03T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"27","2017-01-04T00:00:00","AWND","GHCND:USW00014836",93,"","","W",""
"28","2017-01-04T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"29","2017-01-04T00:00:00","SNOW","GHCND:USW00014836",10,"","","W",""
"30","2017-01-04T00:00:00","TAVG","GHCND:USW00014836",-41,"H","","S",""
"31","2017-01-04T00:00:00","TMAX","GHCND:USW00014836",17,"","","W","2400"
"32","2017-01-04T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"33","2017-01-04T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"34","2017-01-04T00:00:00","WSF2","GHCND:USW00014836",157,"","","W",""
"35","2017-01-05T00:00:00","AWND","GHCND:USW00014836",49,"","","W",""
"36","2017-01-05T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"37","2017-01-05T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"38","2017-01-05T00:00:00","TAVG","GHCND:USW00014836",-101,"H","","S",""
"39","2017-01-05T00:00:00","TMAX","GHCND:USW00014836",-93,"","","W","2400"
"40","2017-01-05T00:00:00","TMIN","GHCND:USW00014836",-138,"","","W","2400"
"41","2017-01-05T00:00:00","WDF2","GHCND:USW00014836",280,"","","W",""
"42","2017-01-05T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"43","2017-01-06T00:00:00","AWND","GHCND:USW00014836",40,"","","W",""
"44","2017-01-06T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"45","2017-01-06T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"46","2017-01-06T00:00:00","TAVG","GHCND:USW00014836",-128,"H","","S",""
"47","2017-01-06T00:00:00","TMAX","GHCND:USW00014836",-93,"","","W","2400"
"48","2017-01-06T00:00:00","TMIN","GHCND:USW00014836",-155,"","","W","2400"
"49","2017-01-06T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"50","2017-01-06T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"51","2017-01-07T00:00:00","AWND","GHCND:USW00014836",44,"","","W",""
"52","2017-01-07T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"53","2017-01-07T00:00:00","SNOW","GHCND:USW00014836",10,"","","W",""
"54","2017-01-07T00:00:00","TAVG","GHCND:USW00014836",-128,"H","","S",""
"55","2017-01-07T00:00:00","TMAX","GHCND:USW00014836",-99,"","","W","2400"
"56","2017-01-07T00:00:00","TMIN","GHCND:USW00014836",-155,"","","W","2400"
"57","2017-01-07T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"58","2017-01-07T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"59","2017-01-07T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"60","2017-01-08T00:00:00","AWND","GHCND:USW00014836",46,"","","W",""
"61","2017-01-08T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"62","2017-01-08T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"63","2017-01-08T00:00:00","TAVG","GHCND:USW00014836",-116,"H","","S",""
"64","2017-01-08T00:00:00","TMAX","GHCND:USW00014836",-82,"","","W","2400"
"65","2017-01-08T00:00:00","TMIN","GHCND:USW00014836",-143,"","","W","2400"
"66","2017-01-08T00:00:00","WDF2","GHCND:USW00014836",180,"","","W",""
"67","2017-01-08T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"68","2017-01-09T00:00:00","AWND","GHCND:USW00014836",58,"","","W",""
"69","2017-01-09T00:00:00","PRCP","GHCND:USW00014836",13,"","","W","2400"
"70","2017-01-09T00:00:00","SNOW","GHCND:USW00014836",15,"","","W",""
"71","2017-01-09T00:00:00","TAVG","GHCND:USW00014836",-68,"H","","S",""
"72","2017-01-09T00:00:00","TMAX","GHCND:USW00014836",-27,"","","W","2400"
"73","2017-01-09T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"74","2017-01-09T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"75","2017-01-09T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"76","2017-01-09T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"77","2017-01-10T00:00:00","AWND","GHCND:USW00014836",93,"","","W",""
"78","2017-01-10T00:00:00","PRCP","GHCND:USW00014836",109,"","","W","2400"
"79","2017-01-10T00:00:00","SNOW","GHCND:USW00014836",53,"","","W",""
"80","2017-01-10T00:00:00","TAVG","GHCND:USW00014836",1,"H","","S",""
"81","2017-01-10T00:00:00","TMAX","GHCND:USW00014836",83,"","","W","2400"
"82","2017-01-10T00:00:00","TMIN","GHCND:USW00014836",-32,"","","W","2400"
"83","2017-01-10T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"84","2017-01-10T00:00:00","WSF2","GHCND:USW00014836",179,"","","W",""
"85","2017-01-10T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"86","2017-01-11T00:00:00","AWND","GHCND:USW00014836",62,"","","W",""
"87","2017-01-11T00:00:00","PRCP","GHCND:USW00014836",168,"","","W","2400"
"88","2017-01-11T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"89","2017-01-11T00:00:00","TAVG","GHCND:USW00014836",21,"H","","S",""
"90","2017-01-11T00:00:00","TMAX","GHCND:USW00014836",89,"","","W","2400"
"91","2017-01-11T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"92","2017-01-11T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"93","2017-01-11T00:00:00","WSF2","GHCND:USW00014836",170,"","","W",""
"94","2017-01-11T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"95","2017-01-12T00:00:00","AWND","GHCND:USW00014836",42,"","","W",""
"96","2017-01-12T00:00:00","PRCP","GHCND:USW00014836",25,"","","W","2400"
"97","2017-01-12T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"98","2017-01-12T00:00:00","TAVG","GHCND:USW00014836",7,"H","","S",""
"99","2017-01-12T00:00:00","TMAX","GHCND:USW00014836",28,"","","W","2400"
"100","2017-01-12T00:00:00","TMIN","GHCND:USW00014836",-43,"","","W","2400"
"101","2017-01-12T00:00:00","WDF2","GHCND:USW00014836",280,"","","W",""
"102","2017-01-12T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"103","2017-01-12T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"104","2017-01-13T00:00:00","AWND","GHCND:USW00014836",28,"","","W",""
"105","2017-01-13T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"106","2017-01-13T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"107","2017-01-13T00:00:00","TAVG","GHCND:USW00014836",-58,"H","","S",""
"108","2017-01-13T00:00:00","TMAX","GHCND:USW00014836",-43,"","","W","2400"
"109","2017-01-13T00:00:00","TMIN","GHCND:USW00014836",-82,"","","W","2400"
"110","2017-01-13T00:00:00","WDF2","GHCND:USW00014836",310,"","","W",""
"111","2017-01-13T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"112","2017-01-14T00:00:00","AWND","GHCND:USW00014836",20,"","","W",""
"113","2017-01-14T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"114","2017-01-14T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"115","2017-01-14T00:00:00","TAVG","GHCND:USW00014836",-51,"H","","S",""
"116","2017-01-14T00:00:00","TMAX","GHCND:USW00014836",-10,"","","W","2400"
"117","2017-01-14T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"118","2017-01-14T00:00:00","WDF2","GHCND:USW00014836",300,"","","W",""
"119","2017-01-14T00:00:00","WSF2","GHCND:USW00014836",40,"","","W",""
"120","2017-01-15T00:00:00","AWND","GHCND:USW00014836",12,"","","W",""
"121","2017-01-15T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"122","2017-01-15T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"123","2017-01-15T00:00:00","TAVG","GHCND:USW00014836",-46,"H","","S",""
"124","2017-01-15T00:00:00","TMAX","GHCND:USW00014836",17,"","","W","2400"
"125","2017-01-15T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"126","2017-01-15T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"127","2017-01-15T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"128","2017-01-15T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"129","2017-01-16T00:00:00","AWND","GHCND:USW00014836",25,"","","W",""
"130","2017-01-16T00:00:00","PRCP","GHCND:USW00014836",91,"","","W","2400"
"131","2017-01-16T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"132","2017-01-16T00:00:00","TAVG","GHCND:USW00014836",-28,"H","","S",""
"133","2017-01-16T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"134","2017-01-16T00:00:00","TMIN","GHCND:USW00014836",-60,"","","W","2400"
"135","2017-01-16T00:00:00","WDF2","GHCND:USW00014836",100,"","","W",""
"136","2017-01-16T00:00:00","WSF2","GHCND:USW00014836",58,"","","W",""
"137","2017-01-16T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"138","2017-01-17T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"139","2017-01-17T00:00:00","PRCP","GHCND:USW00014836",119,"","","W","2400"
"140","2017-01-17T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"141","2017-01-17T00:00:00","TAVG","GHCND:USW00014836",16,"H","","S",""
"142","2017-01-17T00:00:00","TMAX","GHCND:USW00014836",39,"","","W","2400"
"143","2017-01-17T00:00:00","TMIN","GHCND:USW00014836",6,"","","W","2400"
"144","2017-01-17T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"145","2017-01-17T00:00:00","WSF2","GHCND:USW00014836",76,"","","W",""
"146","2017-01-17T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"147","2017-01-18T00:00:00","AWND","GHCND:USW00014836",52,"","","W",""
"148","2017-01-18T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"149","2017-01-18T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"150","2017-01-18T00:00:00","TAVG","GHCND:USW00014836",27,"H","","S",""
"151","2017-01-18T00:00:00","TMAX","GHCND:USW00014836",39,"","","W","2400"
"152","2017-01-18T00:00:00","TMIN","GHCND:USW00014836",6,"","","W","2400"
"153","2017-01-18T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"154","2017-01-18T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"155","2017-01-18T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"156","2017-01-19T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"157","2017-01-19T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"158","2017-01-19T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"159","2017-01-19T00:00:00","TAVG","GHCND:USW00014836",18,"H","","S",""
"160","2017-01-19T00:00:00","TMAX","GHCND:USW00014836",50,"","","W","2400"
"161","2017-01-19T00:00:00","TMIN","GHCND:USW00014836",6,"","","W","2400"
"162","2017-01-19T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"163","2017-01-19T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"164","2017-01-19T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"165","2017-01-20T00:00:00","AWND","GHCND:USW00014836",22,"","","W",""
"166","2017-01-20T00:00:00","PRCP","GHCND:USW00014836",36,"","","W","2400"
"167","2017-01-20T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"168","2017-01-20T00:00:00","TAVG","GHCND:USW00014836",16,"H","","S",""
"169","2017-01-20T00:00:00","TMAX","GHCND:USW00014836",39,"","","W","2400"
"170","2017-01-20T00:00:00","TMIN","GHCND:USW00014836",11,"","","W","2400"
"171","2017-01-20T00:00:00","WDF2","GHCND:USW00014836",40,"","","W",""
"172","2017-01-20T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"173","2017-01-20T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"174","2017-01-21T00:00:00","AWND","GHCND:USW00014836",36,"","","W",""
"175","2017-01-21T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"176","2017-01-21T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"177","2017-01-21T00:00:00","TAVG","GHCND:USW00014836",68,"H","","S",""
"178","2017-01-21T00:00:00","TMAX","GHCND:USW00014836",133,"","","W","2400"
"179","2017-01-21T00:00:00","TMIN","GHCND:USW00014836",28,"","","W","2400"
"180","2017-01-21T00:00:00","WDF2","GHCND:USW00014836",150,"","","W",""
"181","2017-01-21T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"182","2017-01-21T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"183","2017-01-22T00:00:00","AWND","GHCND:USW00014836",13,"","","W",""
"184","2017-01-22T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"185","2017-01-22T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"186","2017-01-22T00:00:00","TAVG","GHCND:USW00014836",66,"H","","S",""
"187","2017-01-22T00:00:00","TMAX","GHCND:USW00014836",89,"","","W","2400"
"188","2017-01-22T00:00:00","TMIN","GHCND:USW00014836",28,"","","W","2400"
"189","2017-01-22T00:00:00","WDF2","GHCND:USW00014836",10,"","","W",""
"190","2017-01-22T00:00:00","WSF2","GHCND:USW00014836",36,"","","W",""
"191","2017-01-22T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"192","2017-01-23T00:00:00","AWND","GHCND:USW00014836",25,"","","W",""
"193","2017-01-23T00:00:00","PRCP","GHCND:USW00014836",61,"","","W","2400"
"194","2017-01-23T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"195","2017-01-23T00:00:00","TAVG","GHCND:USW00014836",42,"H","","S",""
"196","2017-01-23T00:00:00","TMAX","GHCND:USW00014836",50,"","","W","2400"
"197","2017-01-23T00:00:00","TMIN","GHCND:USW00014836",28,"","","W","2400"
"198","2017-01-23T00:00:00","WDF2","GHCND:USW00014836",330,"","","W",""
"199","2017-01-23T00:00:00","WSF2","GHCND:USW00014836",40,"","","W",""
"200","2017-01-23T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"201","2017-01-24T00:00:00","AWND","GHCND:USW00014836",31,"","","W",""
"202","2017-01-24T00:00:00","PRCP","GHCND:USW00014836",23,"","","W","2400"
"203","2017-01-24T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"204","2017-01-24T00:00:00","TAVG","GHCND:USW00014836",31,"H","","S",""
"205","2017-01-24T00:00:00","TMAX","GHCND:USW00014836",39,"","","W","2400"
"206","2017-01-24T00:00:00","TMIN","GHCND:USW00014836",28,"","","W","2400"
"207","2017-01-24T00:00:00","WDF2","GHCND:USW00014836",290,"","","W",""
"208","2017-01-24T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"209","2017-01-24T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"210","2017-01-25T00:00:00","AWND","GHCND:USW00014836",35,"","","W",""
"211","2017-01-25T00:00:00","PRCP","GHCND:USW00014836",15,"","","W","2400"
"212","2017-01-25T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"213","2017-01-25T00:00:00","TAVG","GHCND:USW00014836",31,"H","","S",""
"214","2017-01-25T00:00:00","TMAX","GHCND:USW00014836",44,"","","W","2400"
"215","2017-01-25T00:00:00","TMIN","GHCND:USW00014836",17,"","","W","2400"
"216","2017-01-25T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"217","2017-01-25T00:00:00","WSF2","GHCND:USW00014836",103,"","","W",""
"218","2017-01-25T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"219","2017-01-26T00:00:00","AWND","GHCND:USW00014836",57,"","","W",""
"220","2017-01-26T00:00:00","PRCP","GHCND:USW00014836",46,"","","W","2400"
"221","2017-01-26T00:00:00","SNOW","GHCND:USW00014836",10,"","","W",""
"222","2017-01-26T00:00:00","TAVG","GHCND:USW00014836",21,"H","","S",""
"223","2017-01-26T00:00:00","TMAX","GHCND:USW00014836",33,"","","W","2400"
"224","2017-01-26T00:00:00","TMIN","GHCND:USW00014836",0,"","","W","2400"
"225","2017-01-26T00:00:00","WDF2","GHCND:USW00014836",280,"","","W",""
"226","2017-01-26T00:00:00","WSF2","GHCND:USW00014836",94,"","","W",""
"227","2017-01-26T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"228","2017-01-27T00:00:00","AWND","GHCND:USW00014836",67,"","","W",""
"229","2017-01-27T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"230","2017-01-27T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"231","2017-01-27T00:00:00","TAVG","GHCND:USW00014836",-7,"H","","S",""
"232","2017-01-27T00:00:00","TMAX","GHCND:USW00014836",0,"","","W","2400"
"233","2017-01-27T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"234","2017-01-27T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"235","2017-01-27T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"236","2017-01-28T00:00:00","AWND","GHCND:USW00014836",57,"","","W",""
"237","2017-01-28T00:00:00","PRCP","GHCND:USW00014836",8,"","","W","2400"
"238","2017-01-28T00:00:00","SNOW","GHCND:USW00014836",23,"","","W",""
"239","2017-01-28T00:00:00","TAVG","GHCND:USW00014836",-22,"H","","S",""
"240","2017-01-28T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"241","2017-01-28T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"242","2017-01-28T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"243","2017-01-28T00:00:00","WSF2","GHCND:USW00014836",103,"","","W",""
"244","2017-01-28T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"245","2017-01-29T00:00:00","AWND","GHCND:USW00014836",18,"","","W",""
"246","2017-01-29T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"247","2017-01-29T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"248","2017-01-29T00:00:00","TAVG","GHCND:USW00014836",-30,"H","","S",""
"249","2017-01-29T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"250","2017-01-29T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"251","2017-01-29T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"252","2017-01-29T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"253","2017-01-29T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"254","2017-01-30T00:00:00","AWND","GHCND:USW00014836",26,"","","W",""
"255","2017-01-30T00:00:00","PRCP","GHCND:USW00014836",20,"","","W","2400"
"256","2017-01-30T00:00:00","SNOW","GHCND:USW00014836",33,"","","W",""
"257","2017-01-30T00:00:00","TAVG","GHCND:USW00014836",-68,"H","","S",""
"258","2017-01-30T00:00:00","TMAX","GHCND:USW00014836",-38,"","","W","2400"
"259","2017-01-30T00:00:00","TMIN","GHCND:USW00014836",-116,"","","W","2400"
"260","2017-01-30T00:00:00","WDF2","GHCND:USW00014836",190,"","","W",""
"261","2017-01-30T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"262","2017-01-30T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"263","2017-01-31T00:00:00","AWND","GHCND:USW00014836",44,"","","W",""
"264","2017-01-31T00:00:00","PRCP","GHCND:USW00014836",46,"","","W","2400"
"265","2017-01-31T00:00:00","SNOW","GHCND:USW00014836",66,"","","W",""
"266","2017-01-31T00:00:00","TAVG","GHCND:USW00014836",-33,"H","","S",""
"267","2017-01-31T00:00:00","TMAX","GHCND:USW00014836",0,"","","W","2400"
"268","2017-01-31T00:00:00","TMIN","GHCND:USW00014836",-49,"","","W","2400"
"269","2017-01-31T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"270","2017-01-31T00:00:00","WSF2","GHCND:USW00014836",116,"","","W",""
"271","2017-01-31T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
