"","date","datatype","station","value","fl_m","fl_q","fl_so","fl_t"
"56","2019-01-07T00:00:00","TMIN","GHCND:USW00014836",-5,"","","W","2400"
"57","2019-01-07T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"58","2019-01-07T00:00:00","WSF2","GHCND:USW00014836",143,"","","W",""
"59","2019-01-07T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"60","2019-01-08T00:00:00","AWND","GHCND:USW00014836",57,"","","W",""
"61","2019-01-08T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"62","2019-01-08T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"63","2019-01-08T00:00:00","TAVG","GHCND:USW00014836",61,"H","","S",""
"64","2019-01-08T00:00:00","TMAX","GHCND:USW00014836",67,"","","W","2400"
"65","2019-01-08T00:00:00","TMIN","GHCND:USW00014836",-5,"","","W","2400"
"66","2019-01-08T00:00:00","WDF2","GHCND:USW00014836",290,"","","W",""
"67","2019-01-08T00:00:00","WSF2","GHCND:USW00014836",134,"","","W",""
"68","2019-01-08T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"69","2019-01-09T00:00:00","AWND","GHCND:USW00014836",70,"","","W",""
"70","2019-01-09T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"71","2019-01-09T00:00:00","SNOW","GHCND:USW00014836",5,"","","W",""
"72","2019-01-09T00:00:00","TAVG","GHCND:USW00014836",-29,"H","","S",""
"73","2019-01-09T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"74","2019-01-09T00:00:00","TMIN","GHCND:USW00014836",-71,"","","W","2400"
"75","2019-01-09T00:00:00","WDF2","GHCND:USW00014836",300,"","","W",""
"76","2019-01-09T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"77","2019-01-09T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"78","2019-01-10T00:00:00","AWND","GHCND:USW00014836",46,"","","W",""
"79","2019-01-10T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"80","2019-01-10T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"81","2019-01-10T00:00:00","TAVG","GHCND:USW00014836",-53,"H","","S",""
"82","2019-01-10T00:00:00","TMAX","GHCND:USW00014836",-27,"","","W","2400"
"83","2019-01-10T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"84","2019-01-10T00:00:00","WDF2","GHCND:USW00014836",310,"","","W",""
"85","2019-01-10T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"86","2019-01-11T00:00:00","AWND","GHCND:USW00014836",16,"","","W",""
"87","2019-01-11T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"88","2019-01-11T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"89","2019-01-11T00:00:00","TAVG","GHCND:USW00014836",-58,"H","","S",""
"90","2019-01-11T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"91","2019-01-11T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"92","2019-01-11T00:00:00","WDF2","GHCND:USW00014836",140,"","","W",""
"93","2019-01-11T00:00:00","WSF2","GHCND:USW00014836",40,"","","W",""
"94","2019-01-12T00:00:00","AWND","GHCND:USW00014836",42,"","","W",""
"95","2019-01-12T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"96","2019-01-12T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"97","2019-01-12T00:00:00","TAVG","GHCND:USW00014836",-24,"H","","S",""
"98","2019-01-12T00:00:00","TMAX","GHCND:USW00014836",-10,"","","W","2400"
"99","2019-01-12T00:00:00","TMIN","GHCND:USW00014836",-43,"","","W","2400"
"100","2019-01-12T00:00:00","WDF2","GHCND:USW00014836",80,"","","W",""
"101","2019-01-12T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"102","2019-01-13T00:00:00","AWND","GHCND:USW00014836",38,"","","W",""
"103","2019-01-13T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"104","2019-01-13T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"105","2019-01-13T00:00:00","TAVG","GHCND:USW00014836",-42,"H","","S",""
"106","2019-01-13T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"107","2019-01-13T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"108","2019-01-13T00:00:00","WDF2","GHCND:USW00014836",50,"","","W",""
"109","2019-01-13T00:00:00","WSF2","GHCND:USW00014836",76,"","","W",""
"110","2019-01-14T00:00:00","AWND","GHCND:USW00014836",22,"","","W",""
"111","2019-01-14T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"112","2019-01-14T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"113","2019-01-14T00:00:00","TAVG","GHCND:USW00014836",-61,"H","","S",""
"114","2019-01-14T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"115","2019-01-14T00:00:00","TMIN","GHCND:USW00014836",-110,"","","W","2400"
"116","2019-01-14T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"117","2019-01-14T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"118","2019-01-15T00:00:00","AWND","GHCND:USW00014836",59,"","","W",""
"119","2019-01-15T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"120","2019-01-15T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"121","2019-01-15T00:00:00","TAVG","GHCND:USW00014836",-27,"H","","S",""
"122","2019-01-15T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"123","2019-01-15T00:00:00","TMIN","GHCND:USW00014836",-38,"","","W","2400"
"124","2019-01-15T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"125","2019-01-15T00:00:00","WSF2","GHCND:USW00014836",103,"","","W",""
"126","2019-01-15T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"127","2019-01-16T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"128","2019-01-16T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"129","2019-01-16T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"130","2019-01-16T00:00:00","TAVG","GHCND:USW00014836",-25,"H","","S",""
"131","2019-01-16T00:00:00","TMAX","GHCND:USW00014836",0,"","","W","2400"
"132","2019-01-16T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"133","2019-01-16T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"134","2019-01-16T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"135","2019-01-16T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"136","2019-01-17T00:00:00","AWND","GHCND:USW00014836",26,"","","W",""
"137","2019-01-17T00:00:00","PRCP","GHCND:USW00014836",5,"","","W","2400"
"138","2019-01-17T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"139","2019-01-17T00:00:00","TAVG","GHCND:USW00014836",-52,"H","","S",""
"140","2019-01-17T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"141","2019-01-17T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"142","2019-01-17T00:00:00","WDF2","GHCND:USW00014836",140,"","","W",""
"143","2019-01-17T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"144","2019-01-17T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"145","2019-01-18T00:00:00","AWND","GHCND:USW00014836",31,"","","W",""
"146","2019-01-18T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"147","2019-01-18T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"148","2019-01-18T00:00:00","TAVG","GHCND:USW00014836",-23,"H","","S",""
"149","2019-01-18T00:00:00","TMAX","GHCND:USW00014836",-10,"","","W","2400"
"150","2019-01-18T00:00:00","TMIN","GHCND:USW00014836",-55,"","","W","2400"
"151","2019-01-18T00:00:00","WDF2","GHCND:USW00014836",60,"","","W",""
"152","2019-01-18T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"153","2019-01-18T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"154","2019-01-19T00:00:00","AWND","GHCND:USW00014836",64,"","","W",""
"155","2019-01-19T00:00:00","PRCP","GHCND:USW00014836",74,"","","W","2400"
"156","2019-01-19T00:00:00","SNOW","GHCND:USW00014836",102,"","","W",""
"157","2019-01-19T00:00:00","TAVG","GHCND:USW00014836",-69,"H","","S",""
"158","2019-01-19T00:00:00","TMAX","GHCND:USW00014836",-55,"","","W","2400"
"159","2019-01-19T00:00:00","TMIN","GHCND:USW00014836",-143,"","","W","2400"
"160","2019-01-19T00:00:00","WDF2","GHCND:USW00014836",40,"","","W",""
"161","2019-01-19T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"162","2019-01-19T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"163","2019-01-20T00:00:00","AWND","GHCND:USW00014836",45,"","","W",""
"164","2019-01-20T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"165","2019-01-20T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"166","2019-01-20T00:00:00","TAVG","GHCND:USW00014836",-148,"H","","S",""
"167","2019-01-20T00:00:00","TMAX","GHCND:USW00014836",-127,"","","W","2400"
"168","2019-01-20T00:00:00","TMIN","GHCND:USW00014836",-199,"","","W","2400"
"169","2019-01-20T00:00:00","WDF2","GHCND:USW00014836",330,"","","W",""
"170","2019-01-20T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"171","2019-01-21T00:00:00","AWND","GHCND:USW00014836",18,"","","W",""
"172","2019-01-21T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"173","2019-01-21T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"174","2019-01-21T00:00:00","TAVG","GHCND:USW00014836",-186,"H","","S",""
"175","2019-01-21T00:00:00","TMAX","GHCND:USW00014836",-105,"","","W","2400"
"176","2019-01-21T00:00:00","TMIN","GHCND:USW00014836",-255,"","","W","2400"
"177","2019-01-21T00:00:00","WDF2","GHCND:USW00014836",170,"","","W",""
"178","2019-01-21T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"179","2019-01-22T00:00:00","AWND","GHCND:USW00014836",58,"","","W",""
"180","2019-01-22T00:00:00","PRCP","GHCND:USW00014836",25,"","","W","2400"
"181","2019-01-22T00:00:00","TAVG","GHCND:USW00014836",-112,"H","","S",""
"182","2019-01-22T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"183","2019-01-22T00:00:00","TMIN","GHCND:USW00014836",-155,"","","W","2400"
"184","2019-01-22T00:00:00","WDF2","GHCND:USW00014836",160,"","","W",""
"185","2019-01-22T00:00:00","WSF2","GHCND:USW00014836",130,"","","W",""
"186","2019-01-22T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"187","2019-01-23T00:00:00","AWND","GHCND:USW00014836",50,"","","W",""
"188","2019-01-23T00:00:00","PRCP","GHCND:USW00014836",94,"","","W","2400"
"189","2019-01-23T00:00:00","TAVG","GHCND:USW00014836",9,"H","","S",""
"190","2019-01-23T00:00:00","TMAX","GHCND:USW00014836",50,"","","W","2400"
"191","2019-01-23T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"192","2019-01-23T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"193","2019-01-23T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"194","2019-01-23T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"195","2019-01-24T00:00:00","AWND","GHCND:USW00014836",58,"","","W",""
"196","2019-01-24T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"197","2019-01-24T00:00:00","TAVG","GHCND:USW00014836",-28,"H","","S",""
"198","2019-01-24T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"199","2019-01-24T00:00:00","TMIN","GHCND:USW00014836",-66,"","","W","2400"
"200","2019-01-24T00:00:00","WDF2","GHCND:USW00014836",280,"","","W",""
"201","2019-01-24T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"202","2019-01-24T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"203","2019-01-25T00:00:00","AWND","GHCND:USW00014836",68,"","","W",""
"204","2019-01-25T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"205","2019-01-25T00:00:00","TAVG","GHCND:USW00014836",-93,"H","","S",""
"206","2019-01-25T00:00:00","TMAX","GHCND:USW00014836",-66,"","","W","2400"
"207","2019-01-25T00:00:00","TMIN","GHCND:USW00014836",-149,"","","W","2400"
"208","2019-01-25T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"209","2019-01-25T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"210","2019-01-26T00:00:00","AWND","GHCND:USW00014836",21,"","","W",""
"211","2019-01-26T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"212","2019-01-26T00:00:00","TAVG","GHCND:USW00014836",-141,"H","","S",""
"213","2019-01-26T00:00:00","TMAX","GHCND:USW00014836",-93,"","","W","2400"
"214","2019-01-26T00:00:00","TMIN","GHCND:USW00014836",-193,"","","W","2400"
"215","2019-01-26T00:00:00","WDF2","GHCND:USW00014836",180,"","","W",""
"216","2019-01-26T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"217","2019-01-27T00:00:00","AWND","GHCND:USW00014836",41,"","","W",""
"218","2019-01-27T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"219","2019-01-27T00:00:00","TAVG","GHCND:USW00014836",-108,"H","","S",""
"220","2019-01-27T00:00:00","TMAX","GHCND:USW00014836",-93,"","","W","2400"
"221","2019-01-27T00:00:00","TMIN","GHCND:USW00014836",-193,"","","W","2400"
"222","2019-01-27T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"223","2019-01-27T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"224","2019-01-28T00:00:00","AWND","GHCND:USW00014836",45,"","","W",""
"225","2019-01-28T00:00:00","PRCP","GHCND:USW00014836",135,"","","W","2400"
"226","2019-01-28T00:00:00","TAVG","GHCND:USW00014836",-125,"H","","S",""
"227","2019-01-28T00:00:00","TMAX","GHCND:USW00014836",-66,"","","W","2400"
"228","2019-01-28T00:00:00","TMIN","GHCND:USW00014836",-182,"","","W","2400"
"229","2019-01-28T00:00:00","WDF2","GHCND:USW00014836",110,"","","W",""
"230","2019-01-28T00:00:00","WSF2","GHCND:USW00014836",116,"","","W",""
"231","2019-01-28T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"232","2019-01-29T00:00:00","AWND","GHCND:USW00014836",72,"","","W",""
"233","2019-01-29T00:00:00","PRCP","GHCND:USW00014836",13,"","","W","2400"
"234","2019-01-29T00:00:00","TAVG","GHCND:USW00014836",-106,"H","","S",""
"235","2019-01-29T00:00:00","TMAX","GHCND:USW00014836",-93,"","","W","2400"
"236","2019-01-29T00:00:00","TMIN","GHCND:USW00014836",-160,"","","W","2400"
"237","2019-01-29T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"238","2019-01-29T00:00:00","WSF2","GHCND:USW00014836",134,"","","W",""
"239","2019-01-29T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"240","2019-01-29T00:00:00","WT09","GHCND:USW00014836",1,"","","W",""
"241","2019-01-30T00:00:00","AWND","GHCND:USW00014836",74,"","","W",""
"242","2019-01-30T00:00:00","TAVG","GHCND:USW00014836",-187,"H","","S",""
"243","2019-01-30T00:00:00","TMAX","GHCND:USW00014836",-160,"","","W","2400"
"244","2019-01-30T00:00:00","TMIN","GHCND:USW00014836",-255,"","","W","2400"
"245","2019-01-30T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"246","2019-01-30T00:00:00","WSF2","GHCND:USW00014836",134,"","","W",""
"247","2019-01-30T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"248","2019-01-30T00:00:00","WT09","GHCND:USW00014836",1,"","","W",""
"249","2019-01-31T00:00:00","AWND","GHCND:USW00014836",52,"","","W",""
"250","2019-01-31T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"251","2019-01-31T00:00:00","TAVG","GHCND:USW00014836",-225,"H","","S",""
"252","2019-01-31T00:00:00","TMAX","GHCND:USW00014836",-155,"","","W","2400"
"253","2019-01-31T00:00:00","TMIN","GHCND:USW00014836",-255,"","","W","2400"
"254","2019-01-31T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"255","2019-01-31T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
