"","date","datatype","station","value","fl_m","fl_q","fl_so","fl_t"
"99","2021-01-12T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"100","2021-01-12T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"101","2021-01-12T00:00:00","TAVG","GHCND:USW00014836",-25,"H","","S",""
"102","2021-01-12T00:00:00","TMAX","GHCND:USW00014836",6,"","","W","2400"
"103","2021-01-12T00:00:00","TMIN","GHCND:USW00014836",-32,"","","W","2400"
"104","2021-01-12T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"105","2021-01-12T00:00:00","WSF2","GHCND:USW00014836",76,"","","W",""
"106","2021-01-12T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"107","2021-01-13T00:00:00","AWND","GHCND:USW00014836",45,"","","W",""
"108","2021-01-13T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"109","2021-01-13T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"110","2021-01-13T00:00:00","TAVG","GHCND:USW00014836",11,"H","","S",""
"111","2021-01-13T00:00:00","TMAX","GHCND:USW00014836",50,"","","W","2400"
"112","2021-01-13T00:00:00","TMIN","GHCND:USW00014836",-10,"","","W","2400"
"113","2021-01-13T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"114","2021-01-13T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"115","2021-01-13T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"116","2021-01-14T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"117","2021-01-14T00:00:00","PRCP","GHCND:USW00014836",10,"","","W","2400"
"118","2021-01-14T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"119","2021-01-14T00:00:00","TAVG","GHCND:USW00014836",24,"H","","S",""
"120","2021-01-14T00:00:00","TMAX","GHCND:USW00014836",50,"","","W","2400"
"121","2021-01-14T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"122","2021-01-14T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"123","2021-01-14T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"124","2021-01-14T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"125","2021-01-15T00:00:00","AWND","GHCND:USW00014836",24,"","","W",""
"126","2021-01-15T00:00:00","PRCP","GHCND:USW00014836",89,"","","W","2400"
"127","2021-01-15T00:00:00","SNOW","GHCND:USW00014836",30,"","","W",""
"128","2021-01-15T00:00:00","TAVG","GHCND:USW00014836",21,"H","","S",""
"129","2021-01-15T00:00:00","TMAX","GHCND:USW00014836",33,"","","W","2400"
"130","2021-01-15T00:00:00","TMIN","GHCND:USW00014836",-32,"","","W","2400"
"131","2021-01-15T00:00:00","WDF2","GHCND:USW00014836",130,"","","W",""
"132","2021-01-15T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"133","2021-01-15T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"134","2021-01-16T00:00:00","AWND","GHCND:USW00014836",35,"","","W",""
"135","2021-01-16T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"136","2021-01-16T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"137","2021-01-16T00:00:00","TAVG","GHCND:USW00014836",-15,"H","","S",""
"138","2021-01-16T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"139","2021-01-16T00:00:00","TMIN","GHCND:USW00014836",-38,"","","W","2400"
"140","2021-01-16T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"141","2021-01-16T00:00:00","WSF2","GHCND:USW00014836",58,"","","W",""
"142","2021-01-16T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"143","2021-01-17T00:00:00","AWND","GHCND:USW00014836",21,"","","W",""
"144","2021-01-17T00:00:00","PRCP","GHCND:USW00014836",30,"","","W","2400"
"145","2021-01-17T00:00:00","TAVG","GHCND:USW00014836",5,"H","","S",""
"146","2021-01-17T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"147","2021-01-17T00:00:00","TMIN","GHCND:USW00014836",-16,"","","W","2400"
"148","2021-01-17T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"149","2021-01-17T00:00:00","WSF2","GHCND:USW00014836",45,"","","W",""
"150","2021-01-17T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"151","2021-01-18T00:00:00","AWND","GHCND:USW00014836",42,"","","W",""
"152","2021-01-18T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"153","2021-01-18T00:00:00","SNOW","GHCND:USW00014836",15,"","","W",""
"154","2021-01-18T00:00:00","TAVG","GHCND:USW00014836",-12,"H","","S",""
"155","2021-01-18T00:00:00","TMAX","GHCND:USW00014836",0,"","","W","2400"
"156","2021-01-18T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"157","2021-01-18T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"158","2021-01-18T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"159","2021-01-18T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"160","2021-01-19T00:00:00","AWND","GHCND:USW00014836",51,"","","W",""
"161","2021-01-19T00:00:00","PRCP","GHCND:USW00014836",18,"","","W","2400"
"162","2021-01-19T00:00:00","SNOW","GHCND:USW00014836",48,"","","W",""
"163","2021-01-19T00:00:00","TAVG","GHCND:USW00014836",-23,"H","","S",""
"164","2021-01-19T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"165","2021-01-19T00:00:00","TMIN","GHCND:USW00014836",-60,"","","W","2400"
"166","2021-01-19T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"167","2021-01-19T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"168","2021-01-19T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"169","2021-01-20T00:00:00","AWND","GHCND:USW00014836",51,"","","W",""
"170","2021-01-20T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"171","2021-01-20T00:00:00","SNOW","GHCND:USW00014836",5,"","","W",""
"172","2021-01-20T00:00:00","TAVG","GHCND:USW00014836",-57,"H","","S",""
"173","2021-01-20T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"174","2021-01-20T00:00:00","TMIN","GHCND:USW00014836",-99,"","","W","2400"
"175","2021-01-20T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"176","2021-01-20T00:00:00","WSF2","GHCND:USW00014836",103,"","","W",""
"177","2021-01-20T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"178","2021-01-21T00:00:00","AWND","GHCND:USW00014836",70,"","","W",""
"179","2021-01-21T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"180","2021-01-21T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"181","2021-01-21T00:00:00","TAVG","GHCND:USW00014836",-3,"H","","S",""
"182","2021-01-21T00:00:00","TMAX","GHCND:USW00014836",44,"","","W","2400"
"183","2021-01-21T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"184","2021-01-21T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"185","2021-01-21T00:00:00","WSF2","GHCND:USW00014836",130,"","","W",""
"186","2021-01-22T00:00:00","AWND","GHCND:USW00014836",53,"","","W",""
"187","2021-01-22T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"188","2021-01-22T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"189","2021-01-22T00:00:00","TAVG","GHCND:USW00014836",-29,"H","","S",""
"190","2021-01-22T00:00:00","TMAX","GHCND:USW00014836",11,"","","W","2400"
"191","2021-01-22T00:00:00","TMIN","GHCND:USW00014836",-82,"","","W","2400"
"192","2021-01-22T00:00:00","WDF2","GHCND:USW00014836",290,"","","W",""
"193","2021-01-22T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"194","2021-01-22T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"195","2021-01-23T00:00:00","AWND","GHCND:USW00014836",18,"","","W",""
"196","2021-01-23T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"197","2021-01-23T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"198","2021-01-23T00:00:00","TAVG","GHCND:USW00014836",-75,"H","","S",""
"199","2021-01-23T00:00:00","TMAX","GHCND:USW00014836",-16,"","","W","2400"
"200","2021-01-23T00:00:00","TMIN","GHCND:USW00014836",-132,"","","W","2400"
"201","2021-01-23T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"202","2021-01-23T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"203","2021-01-24T00:00:00","AWND","GHCND:USW00014836",30,"","","W",""
"204","2021-01-24T00:00:00","PRCP","GHCND:USW00014836",13,"","","W","2400"
"205","2021-01-24T00:00:00","SNOW","GHCND:USW00014836",28,"","","W",""
"206","2021-01-24T00:00:00","TAVG","GHCND:USW00014836",-51,"H","","S",""
"207","2021-01-24T00:00:00","TMAX","GHCND:USW00014836",-27,"","","W","2400"
"208","2021-01-24T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"209","2021-01-24T00:00:00","WDF2","GHCND:USW00014836",150,"","","W",""
"210","2021-01-24T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"211","2021-01-24T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"212","2021-01-25T00:00:00","AWND","GHCND:USW00014836",23,"","","W",""
"213","2021-01-25T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"214","2021-01-25T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"215","2021-01-25T00:00:00","TAVG","GHCND:USW00014836",-28,"H","","S",""
"216","2021-01-25T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"217","2021-01-25T00:00:00","TMIN","GHCND:USW00014836",-43,"","","W","2400"
"218","2021-01-25T00:00:00","WDF2","GHCND:USW00014836",50,"","","W",""
"219","2021-01-25T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"220","2021-01-26T00:00:00","AWND","GHCND:USW00014836",55,"","","W",""
"221","2021-01-26T00:00:00","PRCP","GHCND:USW00014836",69,"","","W","2400"
"222","2021-01-26T00:00:00","SNOW","GHCND:USW00014836",91,"","","W",""
"223","2021-01-26T00:00:00","TAVG","GHCND:USW00014836",-21,"H","","S",""
"224","2021-01-26T00:00:00","TMAX","GHCND:USW00014836",-10,"","","W","2400"
"225","2021-01-26T00:00:00","TMIN","GHCND:USW00014836",-60,"","","W","2400"
"226","2021-01-26T00:00:00","WDF2","GHCND:USW00014836",40,"","","W",""
"227","2021-01-26T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"228","2021-01-26T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"229","2021-01-27T00:00:00","AWND","GHCND:USW00014836",23,"","","W",""
"230","2021-01-27T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"231","2021-01-27T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"232","2021-01-27T00:00:00","TAVG","GHCND:USW00014836",-74,"H","","S",""
"233","2021-01-27T00:00:00","TMAX","GHCND:USW00014836",-38,"","","W","2400"
"234","2021-01-27T00:00:00","TMIN","GHCND:USW00014836",-160,"","","W","2400"
"235","2021-01-27T00:00:00","WDF2","GHCND:USW00014836",350,"","","W",""
"236","2021-01-27T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"237","2021-01-27T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"238","2021-01-28T00:00:00","AWND","GHCND:USW00014836",36,"","","W",""
"239","2021-01-28T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"240","2021-01-28T00:00:00","SNOW","GHCND:USW00014836",3,"","","W",""
"241","2021-01-28T00:00:00","TAVG","GHCND:USW00014836",-66,"H","","S",""
"242","2021-01-28T00:00:00","TMAX","GHCND:USW00014836",-55,"","","W","2400"
"243","2021-01-28T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"244","2021-01-28T00:00:00","WDF2","GHCND:USW00014836",300,"","","W",""
"245","2021-01-28T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"246","2021-01-29T00:00:00","AWND","GHCND:USW00014836",6,"","","W",""
"247","2021-01-29T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"248","2021-01-29T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"249","2021-01-29T00:00:00","TAVG","GHCND:USW00014836",-90,"H","","S",""
"250","2021-01-29T00:00:00","TMAX","GHCND:USW00014836",-38,"","","W","2400"
"251","2021-01-29T00:00:00","TMIN","GHCND:USW00014836",-166,"","","W","2400"
"252","2021-01-29T00:00:00","WDF2","GHCND:USW00014836",310,"","","W",""
"253","2021-01-29T00:00:00","WSF2","GHCND:USW00014836",31,"","","W",""
"254","2021-01-30T00:00:00","AWND","GHCND:USW00014836",40,"","","W",""
"255","2021-01-30T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"256","2021-01-30T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"257","2021-01-30T00:00:00","TAVG","GHCND:USW00014836",-75,"H","","S",""
"258","2021-01-30T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"259","2021-01-30T00:00:00","TMIN","GHCND:USW00014836",-132,"","","W","2400"
"260","2021-01-30T00:00:00","WDF2","GHCND:USW00014836",100,"","","W",""
"261","2021-01-30T00:00:00","WSF2","GHCND:USW00014836",76,"","","W",""
"262","2021-01-31T00:00:00","AWND","GHCND:USW00014836",68,"","","W",""
"263","2021-01-31T00:00:00","PRCP","GHCND:USW00014836",28,"","","W","2400"
"264","2021-01-31T00:00:00","SNOW","GHCND:USW00014836",53,"","","W",""
"265","2021-01-31T00:00:00","TAVG","GHCND:USW00014836",-32,"H","","S",""
"266","2021-01-31T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"267","2021-01-31T00:00:00","TMIN","GHCND:USW00014836",-38,"","","W","2400"
"268","2021-01-31T00:00:00","WDF2","GHCND:USW00014836",30,"","","W",""
"269","2021-01-31T00:00:00","WSF2","GHCND:USW00014836",103,"","","W",""
"270","2021-01-31T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
