"","date","datatype","station","value","fl_m","fl_q","fl_so","fl_t"
"62","2018-01-08T00:00:00","AWND","GHCND:USW00014836",67,"","","W",""
"63","2018-01-08T00:00:00","PRCP","GHCND:USW00014836",43,"","","W","2400"
"64","2018-01-08T00:00:00","SNOW","GHCND:USW00014836",28,"","","W",""
"65","2018-01-08T00:00:00","TAVG","GHCND:USW00014836",3,"H","","S",""
"66","2018-01-08T00:00:00","TMAX","GHCND:USW00014836",28,"","","W","2400"
"67","2018-01-08T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"68","2018-01-08T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"69","2018-01-08T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"70","2018-01-08T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"71","2018-01-09T00:00:00","AWND","GHCND:USW00014836",17,"","","W",""
"72","2018-01-09T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"73","2018-01-09T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"74","2018-01-09T00:00:00","TAVG","GHCND:USW00014836",-16,"H","","S",""
"75","2018-01-09T00:00:00","TMAX","GHCND:USW00014836",22,"","","W","2400"
"76","2018-01-09T00:00:00","TMIN","GHCND:USW00014836",-55,"","","W","2400"
"77","2018-01-09T00:00:00","WDF2","GHCND:USW00014836",150,"","","W",""
"78","2018-01-09T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"79","2018-01-09T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"80","2018-01-10T00:00:00","AWND","GHCND:USW00014836",58,"","","W",""
"81","2018-01-10T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"82","2018-01-10T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"83","2018-01-10T00:00:00","TAVG","GHCND:USW00014836",4,"H","","S",""
"84","2018-01-10T00:00:00","TMAX","GHCND:USW00014836",100,"","","W","2400"
"85","2018-01-10T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"86","2018-01-10T00:00:00","WDF2","GHCND:USW00014836",180,"","","W",""
"87","2018-01-10T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"88","2018-01-10T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"89","2018-01-11T00:00:00","AWND","GHCND:USW00014836",65,"","","W",""
"90","2018-01-11T00:00:00","PRCP","GHCND:USW00014836",43,"","","W","2400"
"91","2018-01-11T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"92","2018-01-11T00:00:00","TAVG","GHCND:USW00014836",115,"H","","S",""
"93","2018-01-11T00:00:00","TMAX","GHCND:USW00014836",150,"","","W","2400"
"94","2018-01-11T00:00:00","TMIN","GHCND:USW00014836",100,"","","W","2400"
"95","2018-01-11T00:00:00","WDF2","GHCND:USW00014836",210,"","","W",""
"96","2018-01-11T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"97","2018-01-11T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"98","2018-01-12T00:00:00","AWND","GHCND:USW00014836",66,"","","W",""
"99","2018-01-12T00:00:00","PRCP","GHCND:USW00014836",102,"","","W","2400"
"100","2018-01-12T00:00:00","SNOW","GHCND:USW00014836",79,"","","W",""
"101","2018-01-12T00:00:00","TAVG","GHCND:USW00014836",9,"H","","S",""
"102","2018-01-12T00:00:00","TMAX","GHCND:USW00014836",100,"","","W","2400"
"103","2018-01-12T00:00:00","TMIN","GHCND:USW00014836",-116,"","","W","2400"
"104","2018-01-12T00:00:00","WDF2","GHCND:USW00014836",360,"","","W",""
"105","2018-01-12T00:00:00","WSF2","GHCND:USW00014836",116,"","","W",""
"106","2018-01-12T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"107","2018-01-13T00:00:00","AWND","GHCND:USW00014836",28,"","","W",""
"108","2018-01-13T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"109","2018-01-13T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"110","2018-01-13T00:00:00","TAVG","GHCND:USW00014836",-104,"H","","S",""
"111","2018-01-13T00:00:00","TMAX","GHCND:USW00014836",-88,"","","W","2400"
"112","2018-01-13T00:00:00","TMIN","GHCND:USW00014836",-138,"","","W","2400"
"113","2018-01-13T00:00:00","WDF2","GHCND:USW00014836",350,"","","W",""
"114","2018-01-13T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"115","2018-01-13T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"116","2018-01-14T00:00:00","AWND","GHCND:USW00014836",31,"","","W",""
"117","2018-01-14T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"118","2018-01-14T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"119","2018-01-14T00:00:00","TAVG","GHCND:USW00014836",-127,"H","","S",""
"120","2018-01-14T00:00:00","TMAX","GHCND:USW00014836",-82,"","","W","2400"
"121","2018-01-14T00:00:00","TMIN","GHCND:USW00014836",-182,"","","W","2400"
"122","2018-01-14T00:00:00","WDF2","GHCND:USW00014836",210,"","","W",""
"123","2018-01-14T00:00:00","WSF2","GHCND:USW00014836",81,"","","W",""
"124","2018-01-15T00:00:00","AWND","GHCND:USW00014836",39,"","","W",""
"125","2018-01-15T00:00:00","PRCP","GHCND:USW00014836",36,"","","W","2400"
"126","2018-01-15T00:00:00","SNOW","GHCND:USW00014836",48,"","","W",""
"127","2018-01-15T00:00:00","TAVG","GHCND:USW00014836",-91,"H","","S",""
"128","2018-01-15T00:00:00","TMAX","GHCND:USW00014836",-66,"","","W","2400"
"129","2018-01-15T00:00:00","TMIN","GHCND:USW00014836",-105,"","","W","2400"
"130","2018-01-15T00:00:00","WDF2","GHCND:USW00014836",160,"","","W",""
"131","2018-01-15T00:00:00","WSF2","GHCND:USW00014836",89,"","","W",""
"132","2018-01-15T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"133","2018-01-16T00:00:00","AWND","GHCND:USW00014836",29,"","","W",""
"134","2018-01-16T00:00:00","PRCP","GHCND:USW00014836",10,"","","W","2400"
"135","2018-01-16T00:00:00","SNOW","GHCND:USW00014836",20,"","","W",""
"136","2018-01-16T00:00:00","TAVG","GHCND:USW00014836",-98,"H","","S",""
"137","2018-01-16T00:00:00","TMAX","GHCND:USW00014836",-82,"","","W","2400"
"138","2018-01-16T00:00:00","TMIN","GHCND:USW00014836",-132,"","","W","2400"
"139","2018-01-16T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"140","2018-01-16T00:00:00","WSF2","GHCND:USW00014836",54,"","","W",""
"141","2018-01-16T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"142","2018-01-17T00:00:00","AWND","GHCND:USW00014836",59,"","","W",""
"143","2018-01-17T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"144","2018-01-17T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"145","2018-01-17T00:00:00","TAVG","GHCND:USW00014836",-106,"H","","S",""
"146","2018-01-17T00:00:00","TMAX","GHCND:USW00014836",-27,"","","W","2400"
"147","2018-01-17T00:00:00","TMIN","GHCND:USW00014836",-177,"","","W","2400"
"148","2018-01-17T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"149","2018-01-17T00:00:00","WSF2","GHCND:USW00014836",130,"","","W",""
"150","2018-01-17T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"151","2018-01-18T00:00:00","AWND","GHCND:USW00014836",68,"","","W",""
"152","2018-01-18T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"153","2018-01-18T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"154","2018-01-18T00:00:00","TAVG","GHCND:USW00014836",-60,"H","","S",""
"155","2018-01-18T00:00:00","TMAX","GHCND:USW00014836",-5,"","","W","2400"
"156","2018-01-18T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"157","2018-01-18T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"158","2018-01-18T00:00:00","WSF2","GHCND:USW00014836",107,"","","W",""
"159","2018-01-19T00:00:00","AWND","GHCND:USW00014836",72,"","","W",""
"160","2018-01-19T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"161","2018-01-19T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"162","2018-01-19T00:00:00","TAVG","GHCND:USW00014836",-19,"H","","S",""
"163","2018-01-19T00:00:00","TMAX","GHCND:USW00014836",28,"","","W","2400"
"164","2018-01-19T00:00:00","TMIN","GHCND:USW00014836",-43,"","","W","2400"
"165","2018-01-19T00:00:00","WDF2","GHCND:USW00014836",220,"","","W",""
"166","2018-01-19T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"167","2018-01-20T00:00:00","AWND","GHCND:USW00014836",50,"","","W",""
"168","2018-01-20T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"169","2018-01-20T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"170","2018-01-20T00:00:00","TAVG","GHCND:USW00014836",28,"H","","S",""
"171","2018-01-20T00:00:00","TMAX","GHCND:USW00014836",67,"","","W","2400"
"172","2018-01-20T00:00:00","TMIN","GHCND:USW00014836",0,"","","W","2400"
"173","2018-01-20T00:00:00","WDF2","GHCND:USW00014836",230,"","","W",""
"174","2018-01-20T00:00:00","WSF2","GHCND:USW00014836",98,"","","W",""
"175","2018-01-20T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"176","2018-01-21T00:00:00","AWND","GHCND:USW00014836",18,"","","W",""
"177","2018-01-21T00:00:00","PRCP","GHCND:USW00014836",3,"","","W","2400"
"178","2018-01-21T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"179","2018-01-21T00:00:00","TAVG","GHCND:USW00014836",21,"H","","S",""
"180","2018-01-21T00:00:00","TMAX","GHCND:USW00014836",39,"","","W","2400"
"181","2018-01-21T00:00:00","TMIN","GHCND:USW00014836",0,"","","W","2400"
"182","2018-01-21T00:00:00","WDF2","GHCND:USW00014836",180,"","","W",""
"183","2018-01-21T00:00:00","WSF2","GHCND:USW00014836",40,"","","W",""
"184","2018-01-21T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"185","2018-01-22T00:00:00","AWND","GHCND:USW00014836",34,"","","W",""
"186","2018-01-22T00:00:00","PRCP","GHCND:USW00014836",196,"","","W","2400"
"187","2018-01-22T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"188","2018-01-22T00:00:00","TAVG","GHCND:USW00014836",46,"H","","S",""
"189","2018-01-22T00:00:00","TMAX","GHCND:USW00014836",106,"","","W","2400"
"190","2018-01-22T00:00:00","TMIN","GHCND:USW00014836",28,"","","W","2400"
"191","2018-01-22T00:00:00","WDF2","GHCND:USW00014836",160,"","","W",""
"192","2018-01-22T00:00:00","WSF2","GHCND:USW00014836",58,"","","W",""
"193","2018-01-22T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"194","2018-01-23T00:00:00","AWND","GHCND:USW00014836",67,"","","W",""
"195","2018-01-23T00:00:00","PRCP","GHCND:USW00014836",8,"","","W","2400"
"196","2018-01-23T00:00:00","SNOW","GHCND:USW00014836",0,"T","","W",""
"197","2018-01-23T00:00:00","TAVG","GHCND:USW00014836",34,"H","","S",""
"198","2018-01-23T00:00:00","TMAX","GHCND:USW00014836",78,"","","W","2400"
"199","2018-01-23T00:00:00","TMIN","GHCND:USW00014836",-27,"","","W","2400"
"200","2018-01-23T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"201","2018-01-23T00:00:00","WSF2","GHCND:USW00014836",116,"","","W",""
"202","2018-01-23T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"203","2018-01-24T00:00:00","AWND","GHCND:USW00014836",28,"","","W",""
"204","2018-01-24T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"205","2018-01-24T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"206","2018-01-24T00:00:00","TAVG","GHCND:USW00014836",-36,"H","","S",""
"207","2018-01-24T00:00:00","TMAX","GHCND:USW00014836",-27,"","","W","2400"
"208","2018-01-24T00:00:00","TMIN","GHCND:USW00014836",-49,"","","W","2400"
"209","2018-01-24T00:00:00","WDF2","GHCND:USW00014836",270,"","","W",""
"210","2018-01-24T00:00:00","WSF2","GHCND:USW00014836",76,"","","W",""
"211","2018-01-25T00:00:00","AWND","GHCND:USW00014836",37,"","","W",""
"212","2018-01-25T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"213","2018-01-25T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"214","2018-01-25T00:00:00","TAVG","GHCND:USW00014836",-22,"H","","S",""
"215","2018-01-25T00:00:00","TMAX","GHCND:USW00014836",17,"","","W","2400"
"216","2018-01-25T00:00:00","TMIN","GHCND:USW00014836",-38,"","","W","2400"
"217","2018-01-25T00:00:00","WDF2","GHCND:USW00014836",170,"","","W",""
"218","2018-01-25T00:00:00","WSF2","GHCND:USW00014836",67,"","","W",""
"219","2018-01-26T00:00:00","AWND","GHCND:USW00014836",63,"","","W",""
"220","2018-01-26T00:00:00","PRCP","GHCND:USW00014836",0,"T","","W","2400"
"221","2018-01-26T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"222","2018-01-26T00:00:00","TAVG","GHCND:USW00014836",28,"H","","S",""
"223","2018-01-26T00:00:00","TMAX","GHCND:USW00014836",117,"","","W","2400"
"224","2018-01-26T00:00:00","TMIN","GHCND:USW00014836",-16,"","","W","2400"
"225","2018-01-26T00:00:00","WDF2","GHCND:USW00014836",210,"","","W",""
"226","2018-01-26T00:00:00","WSF2","GHCND:USW00014836",112,"","","W",""
"227","2018-01-27T00:00:00","AWND","GHCND:USW00014836",68,"","","W",""
"228","2018-01-27T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"229","2018-01-27T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"230","2018-01-27T00:00:00","TAVG","GHCND:USW00014836",87,"H","","S",""
"231","2018-01-27T00:00:00","TMAX","GHCND:USW00014836",106,"","","W","2400"
"232","2018-01-27T00:00:00","TMIN","GHCND:USW00014836",-10,"","","W","2400"
"233","2018-01-27T00:00:00","WDF2","GHCND:USW00014836",250,"","","W",""
"234","2018-01-27T00:00:00","WSF2","GHCND:USW00014836",130,"","","W",""
"235","2018-01-28T00:00:00","AWND","GHCND:USW00014836",27,"","","W",""
"236","2018-01-28T00:00:00","PRCP","GHCND:USW00014836",15,"","","W","2400"
"237","2018-01-28T00:00:00","SNOW","GHCND:USW00014836",20,"","","W",""
"238","2018-01-28T00:00:00","TAVG","GHCND:USW00014836",14,"H","","S",""
"239","2018-01-28T00:00:00","TMAX","GHCND:USW00014836",61,"","","W","2400"
"240","2018-01-28T00:00:00","TMIN","GHCND:USW00014836",-21,"","","W","2400"
"241","2018-01-28T00:00:00","WDF2","GHCND:USW00014836",60,"","","W",""
"242","2018-01-28T00:00:00","WSF2","GHCND:USW00014836",63,"","","W",""
"243","2018-01-28T00:00:00","WT01","GHCND:USW00014836",1,"","","W",""
"244","2018-01-29T00:00:00","AWND","GHCND:USW00014836",47,"","","W",""
"245","2018-01-29T00:00:00","PRCP","GHCND:USW00014836",36,"","","W","2400"
"246","2018-01-29T00:00:00","SNOW","GHCND:USW00014836",107,"","","W",""
"247","2018-01-29T00:00:00","TAVG","GHCND:USW00014836",-36,"H","","S",""
"248","2018-01-29T00:00:00","TMAX","GHCND:USW00014836",-21,"","","W","2400"
"249","2018-01-29T00:00:00","TMIN","GHCND:USW00014836",-88,"","","W","2400"
"250","2018-01-29T00:00:00","WDF2","GHCND:USW00014836",340,"","","W",""
"251","2018-01-29T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"252","2018-01-30T00:00:00","AWND","GHCND:USW00014836",25,"","","W",""
"253","2018-01-30T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"254","2018-01-30T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"255","2018-01-30T00:00:00","TAVG","GHCND:USW00014836",-73,"H","","S",""
"256","2018-01-30T00:00:00","TMAX","GHCND:USW00014836",-43,"","","W","2400"
"257","2018-01-30T00:00:00","TMIN","GHCND:USW00014836",-93,"","","W","2400"
"258","2018-01-30T00:00:00","WDF2","GHCND:USW00014836",260,"","","W",""
"259","2018-01-30T00:00:00","WSF2","GHCND:USW00014836",72,"","","W",""
"260","2018-01-31T00:00:00","AWND","GHCND:USW00014836",71,"","","W",""
"261","2018-01-31T00:00:00","PRCP","GHCND:USW00014836",0,"","","W","2400"
"262","2018-01-31T00:00:00","SNOW","GHCND:USW00014836",0,"","","W",""
"263","2018-01-31T00:00:00","TAVG","GHCND:USW00014836",-14,"H","","S",""
"264","2018-01-31T00:00:00","TMAX","GHCND:USW00014836",50,"","","W","2400"
"265","2018-01-31T00:00:00","TMIN","GHCND:USW00014836",-49,"","","W","2400"
"266","2018-01-31T00:00:00","WDF2","GHCND:USW00014836",240,"","","W",""
"267","2018-01-31T00:00:00","WSF2","GHCND:USW00014836",134,"","","W",""
